Panel,File_Identification,Schdule,Quarter,Visit,Sector,State_Ut_Code,District_Code,NSS_Region,Stratum,Sub_Stratum,Sub_Sample,Fod_Sub_Region,FSU,Sample_Sg_Sb_No,Second_Stage_Stratum_No,Sample_Household_Number,Month_of_Survey,Response_Code,Survey_Code,Reason_for_Substitution,Household_Size,Household_Type,Religion,Social_Group,Usual_Expenditure,Imputed_Homegrown_Consumption,Imputed_Wages_Consumption,Annual_Clothing_Expenditure,Annual_Durables_Expenditure,Monthly_Consumer_Expenditure,Informant_Serial_No,Survey_Date,Total_Time_Taken,NSS_Sector_Stratum_Substr_Subsam,NSC_Sector_Stratum_Substr,Subsample_Multiplier,Contrib_Sample_Count
P4,CFVH4,104,Q3,V1,1,10,02,101,01,19,2,1012,16910,2,2,02,3,1,1,,6,2,1,9,8000,0,1500,15000,3000,11000,02,21032024, 120,1,2,3022136,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,19,2,1012,16910,1,1,01,3,1,1,,5,1,1,9,4500,3000,1000,15000,3000,10000,04,22032024, 120,1,2,572615,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,19,2,1012,16910,1,2,02,3,1,1,,3,2,1,3,5000,0,1000,10500,1500,7000,01,22032024, 120,1,2,349932,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,19,2,1012,16910,1,3,01,3,1,1,,6,5,1,3,5000,2500,1200,14000,4000,10200,02,22032024, 120,1,2,2258649,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,19,2,1012,16910,1,2,01,3,1,2,2,4,2,1,9,6000,0,1200,10500,1500,8200,01,22032024, 120,1,2,349932,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,19,2,1012,16910,2,2,01,3,1,2,3,4,3,2,3,5000,1000,1000,10000,2000,8000,02,21032024, 120,1,2,3022136,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,19,2,1012,16910,2,3,01,3,1,2,3,7,3,2,3,6000,0,1500,15006,3000,9001,01,21032024, 120,1,2,20041536,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,2,1,01,1,1,1,,6,1,1,3,5000,2000,500,6000,8000,8667,03,18012024, 120,1,2,9438049,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,2,2,01,1,1,1,,10,5,1,3,7000,2500,500,8000,9000,11417,02,18012024, 120,1,2,2190976,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,2,2,02,1,1,1,,8,5,1,3,6000,2000,500,6000,9000,9750,02,18012024, 120,1,2,2190976,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,2,3,01,1,1,1,,7,1,1,3,5000,2000,500,5000,6000,8417,04,18012024, 120,1,2,19550245,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,1,1,01,1,1,1,,6,4,2,3,4500,1500,500,5000,6000,7417,02,17012024, 120,1,2,153215,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,1,2,01,1,1,1,,4,2,2,3,6000,0,0,4000,8000,7000,02,17012024, 120,1,2,245144,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,1,2,02,1,1,1,,6,1,2,3,4000,2000,500,4000,9000,7583,04,17012024, 120,1,2,245144,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,20,1,1011,12741,1,3,01,1,1,2,2,6,9,2,3,7000,0,0,6000,5000,7917,01,17012024, 120,1,2,2482084,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,2,1,01,3,1,1,,8,2,1,3,13500,0,0,18650,7650,15692,07,14032024, 105,1,2,6287632,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,2,2,02,3,1,1,,3,4,1,2,4500,0,350,8450,4560,5934,02,14032024,  60,1,2,2445190,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,2,3,01,3,1,1,,7,1,1,2,9650,1200,200,12650,8650,12825,01,14032024, 110,1,2,25150527,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,1,1,01,3,1,1,,4,1,1,3,6500,800,200,9560,5340,8742,01,13032024,  80,1,2,1630127,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,1,2,01,3,1,1,,5,1,1,9,7560,1200,300,8450,4530,10142,02,13032024,  85,1,2,436641,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,1,2,02,3,1,1,,2,2,1,3,3000,0,0,5580,3540,3760,02,13032024,  40,1,2,436641,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,1,3,01,3,1,1,,7,1,1,3,11200,1300,200,13650,4560,14218,03,13032024,  90,1,2,1135267,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,20,2,1011,10460,2,2,01,3,1,2,3,2,4,1,2,3500,0,250,2060,1540,4050,02,14032024,  50,1,2,2445190,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,2,1,01,1,1,1,,6,1,1,3,7000,3000,200,5500,11000,11575,02,12012024,  65,1,2,8927317,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,2,2,01,1,1,1,,2,1,1,3,6000,2500,0,3000,9500,9542,01,12012024,  60,1,2,2924466,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,2,2,02,1,1,1,,8,1,1,3,9500,3500,400,4000,11000,14650,01,12012024,  60,1,2,2924466,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,2,3,01,1,1,1,,3,4,1,3,5000,3000,0,4500,8500,9083,01,12012024,  60,1,2,14776249,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,1,1,01,1,1,1,,9,1,1,3,10000,3000,300,6000,12500,14842,02,11012024,  60,1,2,335824,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,1,2,01,1,1,1,,2,1,1,3,6000,2800,0,7000,12000,10383,01,11012024,  60,1,2,195897,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,1,2,02,1,1,1,,4,1,1,3,6500,2500,0,5000,13000,10500,01,11012024,  65,1,2,195897,4
P4,CFVH4,104,Q3,V1,1,10,02,101,01,21,1,1012,15292,1,3,01,1,1,1,,3,4,1,2,5000,2000,0,3000,9500,8042,02,12012024,  55,1,2,2602635,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,2,1,01,2,1,1,,8,1,1,3,7500,2500,1400,18000,4500,13275,01,08022024, 110,1,2,6161546,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,2,2,01,2,1,1,,4,1,1,3,6000,2000,800,12000,8500,10508,02,08022024,  90,1,2,4963468,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,2,2,02,2,1,1,,5,5,1,3,7000,1500,1100,12500,0,10642,02,08022024,  90,1,2,4963468,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,2,3,01,2,1,1,,8,5,1,3,7000,1200,1600,15000,0,11050,06,08022024, 110,1,2,28069267,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,1,1,01,2,1,1,,5,5,1,3,6000,1200,800,12000,14900,10242,05,07022024, 110,1,2,884296,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,1,2,01,2,1,1,,9,5,1,3,8000,0,1700,15000,8000,11617,08,07022024, 110,1,2,442148,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,1,2,02,2,1,1,,2,9,1,3,6000,0,0,10000,16800,8233,02,07022024,  70,1,2,442148,4
P4,CFVH4,104,Q3,V1,1,10,10,101,01,21,2,1013,17139,1,3,01,2,1,1,,4,1,1,3,6000,1200,800,9500,0,8792,03,07022024,  95,1,2,2082374,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,2,1,01,3,1,1,,5,1,1,3,8560,1060,320,19700,18500,13123,01,07032024,  95,1,2,4404273,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,2,2,01,3,1,1,,5,1,1,3,8650,1050,420,19500,18400,13278,01,07032024,  95,1,2,3387902,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,2,2,02,3,1,1,,5,1,1,3,8650,1140,340,18600,18400,13213,01,07032024,  95,1,2,3387902,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,2,3,01,3,1,1,,7,1,1,3,8750,1150,340,21400,18600,13573,01,07032024, 105,1,2,23376524,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,1,1,01,3,1,1,,5,1,1,3,8750,1240,320,18700,15640,13172,01,06032024,  90,1,2,703641,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,1,2,01,3,1,1,,5,1,1,3,8560,1060,260,18400,17400,12863,01,06032024,  90,1,2,325760,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,1,2,02,3,1,1,,5,1,1,3,8560,1060,340,18600,17500,12968,01,07032024,  95,1,2,325760,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,22,1,1011,12820,1,3,01,3,1,1,,6,1,1,3,8560,1040,260,18600,16800,12810,01,06032024, 105,1,2,1563647,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,2,1,01,3,1,1,,6,1,2,3,8650,1250,250,16450,4580,11903,05,07032024,  90,1,2,14353221,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,2,2,01,3,1,1,,5,5,2,3,8100,0,300,11540,7540,9990,02,07032024,  90,1,2,5741288,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,2,2,02,3,1,1,,3,5,2,3,5200,0,300,4560,2540,6092,01,07032024,  80,1,2,5741288,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,2,3,01,3,1,1,,2,9,2,3,3540,0,0,2000,1500,3832,02,07032024,  40,1,2,14353221,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,1,1,01,3,1,1,,3,1,1,3,5000,400,100,9560,2350,6493,01,06032024,  80,1,2,1589107,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,1,2,01,3,1,1,,4,4,1,2,6560,350,50,3030,7550,7842,02,06032024,  85,1,2,333200,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,1,2,02,3,1,1,,2,9,1,3,2500,0,0,4080,2560,3053,02,06032024,  40,1,2,333200,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,22,2,1011,13150,1,3,01,3,1,1,,4,4,1,3,6540,200,350,9500,4650,8269,02,06032024,  80,1,2,1640368,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,2,1,01,2,1,1,,8,1,2,3,15000,2500,1800,20000,35000,23883,02,09022024, 110,1,2,9555580,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,2,2,01,2,1,1,,4,2,2,3,8000,500,800,10000,25000,12217,02,09022024, 110,1,2,4777790,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,2,2,02,2,1,1,,3,2,2,3,6000,300,500,5000,20000,8883,02,09022024,  80,1,2,4777790,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,2,3,01,2,1,1,,2,2,2,3,5000,0,300,6000,5000,6217,02,09022024,  70,1,2,17341609,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,1,1,01,2,1,1,,11,3,1,9,14000,1500,800,20000,31000,20550,04,08022024, 110,1,2,471881,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,1,2,01,2,1,1,,6,5,1,2,8000,500,1500,7000,19000,12167,02,08022024, 110,1,2,235940,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,1,2,02,2,1,1,,7,5,1,2,10000,1200,1500,12000,25000,15783,02,08022024, 100,1,2,235940,4
P4,CFVH4,104,Q3,V1,1,10,18,101,01,23,2,1010,14553,1,3,01,2,1,1,,4,5,1,3,7000,500,1000,8000,24000,11167,01,08022024, 100,1,2,2052680,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,2,1,01,1,1,1,,4,3,1,9,7540,0,0,6540,4580,8467,02,20012024,  80,1,2,16054163,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,2,2,01,1,1,1,,5,4,1,3,8650,0,300,12540,6520,10538,02,20012024,  80,1,2,5806825,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,2,2,02,1,1,1,,4,5,1,2,7540,0,300,8650,3540,8856,02,20012024,  80,1,2,5806825,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,2,3,01,1,1,1,,8,1,1,3,11860,1250,250,16540,7650,15376,02,20012024, 110,1,2,8539448,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,1,1,01,1,1,1,,4,1,1,9,7450,1250,320,1540,6540,9693,03,19012024,  80,1,2,956418,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,1,2,01,1,1,1,,2,1,1,9,4000,340,0,4570,2460,4926,02,19012024,  40,1,2,421279,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,1,2,02,1,1,1,,3,3,1,9,7560,0,0,6680,2480,8323,02,19012024,  60,1,2,421279,4
P4,CFVH4,104,Q3,V1,1,10,13,101,01,23,1,1011,11682,1,3,01,1,1,1,,2,3,1,9,5560,0,0,4350,1560,6053,02,19012024,  40,1,2,1434627,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,2,1,01,1,1,1,,7,5,1,3,10000,1800,600,12000,16000,14733,02,12012024, 110,1,2,6674582,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,2,2,01,1,1,1,,4,1,1,3,4500,1100,400,4800,1400,6517,01,12012024, 110,1,2,6674582,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,2,2,02,1,1,1,,6,3,1,2,7000,500,600,9000,18000,10350,02,12012024, 110,1,2,6674582,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,2,3,01,1,1,1,,2,1,1,3,4000,700,300,4500,2500,5583,01,12012024,  70,1,2,24239271,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,1,1,01,1,1,1,,5,1,1,2,5000,1000,500,6500,3000,7292,02,11012024, 110,1,2,922146,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,1,2,01,1,1,1,,7,1,1,3,15000,2000,500,4000,2500,18042,01,11012024, 110,1,2,384228,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,1,2,02,1,1,1,,5,3,1,3,8500,1200,250,4800,1500,10475,02,11012024, 110,1,2,384228,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,1,1010,15756,1,3,01,1,1,1,,5,1,1,3,7000,800,1200,9000,17000,11167,02,11012024, 110,1,2,768455,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,2,1,01,2,1,1,,5,1,1,3,10000,2800,1200,15000,35000,18167,01,25022024, 110,1,2,21428921,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,2,2,01,2,1,1,,7,1,1,3,10000,2500,800,15000,35000,17467,02,24022024, 110,1,2,4742466,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,2,2,02,2,1,1,,5,2,1,3,8000,1500,700,10000,25000,13117,01,24022024, 100,1,2,4742466,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,2,3,01,2,1,1,,6,2,1,3,8000,1000,500,1000,15000,10833,02,24022024, 110,1,2,8782345,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,1,1,01,2,1,1,,5,1,1,3,7000,1500,500,12000,20000,11667,02,24022024, 110,1,2,922146,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,1,2,01,2,1,1,,3,4,1,2,5000,600,400,6000,15000,7750,02,25022024,  90,1,2,384228,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,1,2,02,2,1,1,,5,1,1,3,8000,2000,600,11000,25000,13600,02,25022024, 100,1,2,384228,4
P4,CFVH4,104,Q3,V1,1,10,17,101,01,24,2,1010,12274,1,3,01,2,1,1,,3,5,1,2,7000,1500,500,8000,15000,10917,02,25022024,  90,1,2,702588,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,2,1,01,2,1,1,,4,2,2,3,8500,0,0,12500,4500,9917,01,15022024,  90,1,2,2768613,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,2,2,01,2,1,1,,6,2,2,3,9500,2200,0,13500,15000,14075,01,15022024,  90,1,2,5364187,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,2,2,02,2,1,1,,5,2,2,3,8500,1800,0,13500,15000,12675,02,15022024,  90,1,2,5364187,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,2,3,01,2,1,1,,6,2,2,3,7500,0,1250,9500,1800,9692,01,15022024,  90,1,2,31492969,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,1,1,01,2,1,1,,3,3,2,3,6500,0,950,7500,2500,8283,01,14022024,  60,1,2,288397,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,1,2,01,2,1,1,,1,2,2,3,4500,0,0,5500,1200,5058,01,14022024,  45,1,2,384530,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,1,2,02,2,1,1,,3,2,2,3,6500,0,450,2500,2300,7350,02,14022024,  75,1,2,384530,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,1,1013,14275,1,3,01,2,1,1,,7,2,2,3,6500,0,850,9500,2500,8350,03,14022024,  90,1,2,1961101,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,2,1,01,2,1,1,,9,3,1,2,11500,0,350,9860,6780,13237,01,17022024,  80,1,2,7054985,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,2,2,01,2,1,1,,4,5,1,2,8680,0,1000,5960,4570,10558,01,17022024,  65,1,2,6869327,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,2,2,02,2,1,1,,6,5,1,2,8820,0,250,7150,6280,10189,02,17022024,  75,1,2,6869327,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,2,3,01,2,1,1,,3,4,1,2,5860,0,1000,5660,4350,7694,03,17022024,  65,1,2,26734678,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,1,1,01,2,1,1,,4,2,1,3,9850,0,200,6850,5780,11103,02,15022024,  70,1,2,1113945,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,1,2,01,2,1,1,,4,2,1,3,8850,1200,200,6150,5350,11208,02,15022024,  60,1,2,350686,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,1,2,02,2,1,1,,4,2,1,9,8480,0,200,6120,4950,9603,02,15022024,  60,1,2,350686,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,25,2,1013,14528,1,3,01,2,1,1,,2,1,1,3,5510,1010,150,4250,3480,7314,01,17022024,  60,1,2,1361488,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,2,1,01,2,1,1,,5,2,1,2,6000,2000,500,6000,8000,9667,02,22022024, 120,1,2,8215826,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,2,2,01,2,1,1,,8,5,1,2,6000,1000,500,5000,4000,8250,02,23022024, 120,1,2,3423261,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,2,2,02,2,1,1,,6,5,1,3,5000,1500,500,6000,7000,8083,04,23022024, 120,1,2,3423261,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,1,1,01,2,1,1,,5,1,1,3,5000,2000,500,6000,4000,8333,02,21022024, 120,1,2,380362,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,1,2,01,2,1,1,,6,1,1,3,5000,2000,600,5000,6000,8517,01,22022024, 120,1,2,133127,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,1,3,01,2,1,1,,7,2,1,1,5000,1000,500,5000,6000,7417,02,22022024, 120,1,2,1312250,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,2,3,01,2,1,2,1,3,5,1,3,3000,1500,500,3000,5000,5667,02,23022024, 120,1,2,14720022,4
P4,CFVH4,104,Q3,V1,1,10,20,101,01,26,1,1011,11286,1,2,02,2,1,2,9,7,2,1,1,5000,1000,500,6000,8000,7667,02,22022024, 120,1,2,133127,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,2,1,01,2,1,1,,8,9,1,2,9000,0,0,7000,12000,10583,02,09022024, 120,1,2,3361090,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,2,2,01,2,1,1,,5,1,1,2,5000,2000,500,4000,2000,8000,02,09022024, 120,1,2,1512491,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,2,2,02,2,1,1,,5,5,1,2,5000,0,0,4000,5000,5750,02,09022024, 120,1,2,1512491,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,2,3,01,2,1,1,,5,5,1,3,7000,0,0,6000,2500,7708,02,09022024, 120,1,2,33610903,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,1,1,01,2,1,1,,4,2,1,3,7000,0,0,4000,3000,7583,02,08022024, 120,1,2,495319,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,1,2,01,2,1,1,,6,2,1,3,7000,0,0,5000,2000,7583,02,08022024, 120,1,2,336109,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,1,2,02,2,1,1,,3,3,1,3,6000,0,0,3000,5000,6667,02,08022024,  90,1,2,336109,4
P4,CFVH4,104,Q3,V1,1,10,19,101,01,26,2,1011,12519,1,3,01,2,1,1,,4,5,1,3,7000,0,0,4000,6000,7833,01,08022024, 120,1,2,849118,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,2,1,01,1,1,1,,4,2,1,3,5500,2500,790,8500,1200,9598,02,06012024, 120,1,2,3787329,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,2,2,01,1,1,1,,4,2,1,3,7500,2800,790,10000,1500,12048,01,06012024, 120,1,2,5508842,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,2,2,02,1,1,1,,2,9,1,3,5500,0,0,6000,1250,6104,01,06012024,  45,1,2,5508842,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,2,3,01,1,1,1,,4,1,1,3,6500,2700,1600,9500,7500,12217,01,06012024,  60,1,2,38217589,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,1,1,01,1,1,1,,7,2,1,2,9500,2100,1200,11500,12000,14758,01,05012024, 120,1,2,180349,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,1,2,01,1,1,1,,4,4,1,2,6500,1200,750,8500,9500,9950,01,05012024, 120,1,2,98372,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,1,3,01,1,1,1,,4,5,1,2,6500,650,1500,4500,8000,9692,01,05012024, 120,1,2,2328141,4
P4,CFVH4,104,Q3,V1,1,10,07,101,01,27,1,1013,16151,1,2,02,1,1,2,2,3,4,1,2,5500,1500,150,6500,15400,8975,02,05012024,  60,1,2,98372,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,2,1,01,3,1,1,,10,2,1,3,15000,2000,0,9000,20000,19417,01,22032024,  70,1,2,16041500,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,2,2,01,3,1,1,,6,5,1,2,7000,0,300,5000,25000,9800,01,23032024,  70,1,2,4010375,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,2,2,02,3,1,1,,7,3,1,3,8500,0,0,7000,13000,10167,02,21032024,  70,1,2,4010375,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,2,3,01,3,1,1,,5,5,1,2,7000,0,300,6000,16000,9133,01,23032024,  65,1,2,8020750,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,1,1,01,3,1,1,,7,5,1,2,8500,0,200,7000,19000,10867,01,22032024,  70,1,2,354602,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,1,2,01,3,1,1,,3,5,1,2,6500,0,300,5000,18000,8717,02,22032024,  65,1,2,413702,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,1,2,02,3,1,1,,7,2,1,2,8000,2000,200,7000,20000,12450,01,21032024,  65,1,2,413702,4
P4,CFVH4,104,Q3,V1,1,10,16,101,01,27,2,1012,10877,1,3,01,3,1,1,,6,5,1,2,8500,0,200,8500,16000,10742,01,22032024,  70,1,2,759861,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,2,1,01,1,1,1,,2,3,1,3,5220,1500,200,8070,5110,8018,02,12012024,  60,1,2,11772102,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,2,2,01,1,1,1,,5,1,1,3,4260,1500,200,9520,6320,7280,02,12012024,  75,1,2,3924034,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,2,2,02,1,1,1,,5,1,1,2,3575,1200,200,8130,6025,6155,02,12012024,  75,1,2,3924034,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,2,3,01,1,1,1,,3,1,1,2,2515,1000,150,6035,4255,4523,01,12012024,  60,1,2,28895160,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,1,1,01,1,1,1,,4,2,1,3,5250,1850,200,9860,7240,8725,04,11012024,  70,1,2,713461,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,1,2,01,1,1,1,,9,1,1,3,6150,1000,350,10500,8450,9079,02,11012024,  80,1,2,237820,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,1,2,02,1,1,1,,1,1,1,3,2080,500,150,4050,2160,3248,01,11012024,  45,1,2,237820,4
P4,CFVH4,104,Q3,V1,1,10,06,101,01,28,1,1013,16171,1,3,01,1,1,1,,4,1,1,3,3120,1000,200,7210,5140,5349,02,11012024,  60,1,2,847235,4
P4,CFVH4,104,Q3,V1,1,10,05,101,01,28,2,1011,15021,2,1,01,1,1,1,,6,1,1,2,9000,2500,400,15000,2000,13317,01,12012024,  60,1,2,4898049,4
